Lyndon-B-Johnson-1967,0.051222011,0.0011707888,0.016683741,0.022684033,0.038343334,0,0.026781794,0.016976438,0.022976731,0.039221425,0.054880726,0.018147227,0.0019025318,0.047709644,0.034977316,0.0048295039,0.0011707888,0.04507537,0,0,0.0002926972,0,0.0051222011,0.052100102,0
Lyndon-B-Johnson-1968,0.045581595,0,0.025370888,0.01827564,0.036336272,0,0.026445926,0.016985594,0.032681144,0.042356482,0.036121264,0.033756181,0,0.030961084,0.022790798,0.0032251129,0.0055901957,0.033326166,0,0.0092453236,0.0038701355,0.0064502258,0,0.076542679,0.00064502258
Lyndon-B-Johnson-1969,0.050372655,0.0048830635,0.010537137,0.022616294,0.034181444,0.0059110768,0.024415317,0.010280134,0.019789257,0.026471344,0.062451812,0.017733231,0.0059110768,0.036494474,0.018761244,0.0061680802,0,0.033153431,0.00051400668,0,0.010537137,0.0071960935,0,0.058596762,0.0030840401
Lyndon-B-Johnson-1964,0.061632785,0,0.033236528,0.025814779,0.026137464,0.00032268474,0.040335592,0,0.010971281,0.062278154,0.026782833,0.0051629558,0.0022587932,0.045175863,0.025492094,0.0022587932,0,0.036140691,0,0.012584705,0.0025814779,0.010003227,0,0.072926751,0.00032268474
John-F-Kennedy-1961,0.076203741,0.0019896538,0.037206526,0.026064465,0.052327895,0.0033824115,0.034818942,0.030839634,0.032033426,0.013927577,0.016514127,0.00059689614,0,0.037405491,0.020294469,0.0065658575,0,0.060485476,0.0063668922,0.0023875846,0.0087544767,0,0,0.066852368,0.0047751691
John-F-Kennedy-1962,0.06956243,0.0019233852,0.028690495,0.039589678,0.038147139,0.0051290271,0.037666293,0.011380029,0.039108832,0.030133034,0.022279211,0,0,0.045520115,0.01987498,0.0056098734,0.0001602821,0.054015067,0.0012822568,0.00080141048,0.0027247956,0.0056098734,0,0.068761019,0.006571566
John-F-Kennedy-1963,0.092179313,0,0.020570541,0.030855812,0.051620415,0,0.044828255,0.0097030856,0.015524937,0.040170774,0.028527072,0.00058218513,0,0.043275762,0.021928973,0.0052396662,0.00038812342,0.062681933,0.0011643703,0.0048515428,0,0.0032990491,0,0.045992626,0.0036871725
Dwight-D-Eisenhower-1957,0.083725539,0.012385435,0.041367352,0.050037156,0.031706713,0,0.050284865,0.038394848,0.029477335,0,0.0099083478,0.00024770869,0.0029725043,0.029972752,0.030220461,0.0099083478,0.0029725043,0.02650483,0.0054495913,0.0061927174,0,0,0,0.070596978,0
Dwight-D-Eisenhower-1958,0.07981613,0,0.032804012,0.035311325,0.044504806,0,0.060175512,0.030714584,0.025699958,0.0071040535,0.017760134,0,0,0.023610531,0.043669035,0.01671542,0,0.034057668,0.0077308817,0,0.0077308817,0.0004178855,0,0.062473882,0.00020894275
Dwight-D-Eisenhower-1959,0.072768501,0.010925582,0.049886621,0.038961039,0.030096887,0.0043290043,0.035456607,0.021232736,0.025974026,0.0068027211,0.01010101,0,0,0.05112348,0.023500309,0.010719439,0.0024737168,0.032570604,0.003298289,0.009894867,0,0.0028860029,0.0010307153,0.083694084,0
